TOTAL_STIMULUS_REC: 708
NLP_parse_percentage_in_AF: 1
Logged_at: 08:00:00:000
Prev_topic_percentage_in_af: 0
Current_topic_percentage_in_af: 0
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
1988906451665768167, their, 16:11:21:738, 16:12:09:478, 11.1341, 47.7395, 0, 400, 0.670211
1994244081237582837, and, 16:11:21:738, 16:12:09:478, 332.958, 47.7395, 0, 3300, 4.8369
1996168453447135921, fourteen, 16:11:26:584, 16:11:58:659, 0, 32.0745, 1, 100, 0.000662109
2039579538807236167, 5.000000, 16:11:22:412, 16:11:35:210, 3.01758e-05, 12.7981, 1,  - , 40.0003
2047383967220183341, medications, 16:11:46:255, 16:12:05:262, 0, 19.0075, 0, 100, 0.000360058
2055119288381371471, colours, 16:11:27:293, 16:12:00:706, 0.394946, 33.4134, 1, 100, 0.000302107
2057686107604503585, initiate%2:36:00::, 16:11:35:854, 16:11:35:984, 1.99608e-11, 0.130256, 1,  - , 0.5
2071755708810116256, best, 16:11:28:369, 16:11:58:332, 0, 29.9632, 1, 100, 7.86164e-05
2082955333770653050, mantises, 16:11:24:118, 16:11:58:332, 0, 34.2145, 0, 250, 0.00147949
2098621717923743298, acidic, 16:11:50:232, 16:12:09:478, 10.8093, 19.2456, 1, 100, 0.000360006
2098888286510620940, phytoplasmas, 16:11:28:125, 16:11:35:854, -1.91555e-14, 7.7288, 0, 50, 0.00143037
2100878958826593496, limbs, 16:11:21:738, 16:12:09:478, 8.0442, 47.7395, 0, 150, 0.336878
2105702809161345549, fossils, 16:11:31:066, 16:11:36:786, 0, 5.71948, 0, 50, 7.86164e-05
2107491556283047433, discovered, 16:11:43:841, 16:12:09:478, 1.44197, 25.6366, 0, 150, 0.0003601
2118405488796988307, hydraulic, 16:11:21:738, 16:11:29:693, 2.1855e-06, 7.95511, 1, 50, 3.66957
2139824803190180099, pb, 16:11:44:694, 16:11:50:997, 1.27601, 6.3024, 0,  - ,  - 
2143317458030183804, asymmetrical, 16:11:29:563, 16:11:36:657, 0, 7.09401, 1, 50, 7.86164e-05
2143328716067287992, adj, 16:11:27:177, 16:11:27:412, 6.70152e-15, 0.234861, 0,  - , 2
