TOTAL_STIMULUS_REC: 427
NLP_parse_percentage_in_AF: 0
Logged_at: 08:00:00:000
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
2850680391286580010, jointed, 16:51:53:865, 16:52:09:496, 15.0155, 15.6311, 0, 100, 7.66871e-05
2860607146532138253, world, 16:51:48:955, 16:52:09:496, 12.3994, 20.541, 1, 250, 17.669
2884103069529025768, nearly, 16:51:53:382, 16:52:09:496, 3.5782, 16.1145, 1, 50, 1
2903225954505511756, early, 16:51:51:396, 16:52:02:466, 5.40703e-08, 11.0696, 1, 100, 0.000448063
2912204918965813635, dating, 16:51:57:486, 16:52:04:965, 0, 7.47849, 1, 50, 0.000193237
2946379145084601544, date, 16:51:58:243, 16:52:08:343, 1.2135, 10.1003, 1, 50, 0.000193237
2953491435817540725, called, 16:52:01:975, 16:52:09:496, 4.73422, 7.52109, 0,  - ,  - 
2999394825339243498, deliver%2:29:01::, 16:51:55:018, 16:51:55:018, 5.86076e-47, 0, 1,  - , 10.5
3007531489510329056, arthropods, 16:51:48:842, 16:52:09:496, 28.8349, 20.6539, 0, 200, 0.335726
3019593057155481529, rapidly, 16:51:49:527, 16:52:02:339, 1.14928, 12.8119, 1, 100, 1.50038
3037490115354289999, hydraulic%3:01:01::, 16:52:04:832, 16:52:07:195, 0, 2.36305, 1,  - , 4.39784
3038191691859987538, low, 16:52:02:245, 16:52:09:496, 2.61485, 7.25122, 1,  - ,  - 
3056013185329419940, however%4:02:04::, 16:51:48:732, 16:51:50:586, -2.2934, 1.85454, 1,  - , 8.27605
3064886169009711921, cicadellinae, 16:51:53:110, 16:51:56:769, -5.57751, 3.6589, 0, 50, 0
3111872955840072924, muscles, 16:51:48:842, 16:52:09:496, 7.97618, 20.6539, 0, 50, 1.33573
3120818170369724009, spring, 16:51:51:511, 16:52:02:466, -7.60085, 10.9545, 1, 50, 0.000254824
3168897402865890196, star%2:36:00::, 16:51:53:617, 16:51:54:592, 0, 0.974623, 1,  - , 0.5
3190077163618617733, over, 16:51:53:499, 16:52:09:496, 14.7215, 15.9973, 1, 250, 0.500193
3190425171667173662, kept, 16:51:57:847, 16:52:02:121, 0.882849, 4.27415, 1, 50, 0.000193237
3190967192788588617, perform%2:41:00::, 16:51:48:732, 16:51:51:281, -0.679725, 2.54907, 1,  - , 11.2996
3198522095430569016, by, 16:51:48:842, 16:52:09:496, 16.5, 20.6539, 1, 350, 10.7526
3214866934021496829, typically, 16:52:07:639, 16:52:09:496, 7.72974, 1.85717, 1,  - ,  - 
3230100272862144437, unique, 16:51:56:885, 16:52:05:244, 0.373443, 8.35984, 0, 50, 0.000193237
3232521488727240411, the, 16:51:48:955, 16:52:09:496, 485.664, 20.541, 0, 3850, 3.00255
3238788360044777611, european, 16:52:08:343, 16:52:09:496, 12.6364, 1.15268, 0,  - ,  - 
3246966578612350505, forficula, 16:51:53:382, 16:52:09:496, 0, 16.1145, 0, 100, 0
3252465319731659927, centralized, 16:51:50:213, 16:52:09:496, 9.40689, 19.2833, 1, 150, 0.500569
3277292909391632672, bash%1:11:01::, 16:51:48:732, 16:51:51:281, -0.679725, 2.54907, 1,  - , 5.29959
